set,adjective,synonyms_list
party_set,Absurd,['ridiculous', 'senseless', 'foolish']
party_set,Addictive,['obsessive', 'consuming', 'captivating']
party_set,Adorable,['lovable', 'charming', 'delightful']
party_set,Aged,['old', 'ancient', 'mature']
party_set,American,['U.S. Citizen', 'Yankee', 'Apple Pie']
party_set,Ancient,['elderly', 'old', 'antique']
party_set,Animated,['lively', 'exuberant', 'spirited']
party_set,Annoying,['irritating', 'bothersome', 'teasing']
party_set,Appetizing,['appealing', 'tasty', 'flavorful']
party_set,Arrogant,['egotistical', 'overconfident', 'conceited']
party_set,Awesome,['amazing', 'remarkable', 'majestic']
party_set,Awkward,['clumsy', 'bumbling', 'uncoordinated']
party_set,Believable,['trustworthy', 'credible', 'convincing']
party_set,Bogus,['fraudulent', 'phony', 'insincere']
party_set,Boisterous,['loud', 'rambunctious', 'rowdy']
party_set,Bold,['daring', 'brave', 'courageous']
party_set,Boring,['dull', 'tedious', 'monotonous']
party_set,Bright,['brilliant', 'radiant', 'shiny']
party_set,Brilliant,['dazzling', 'gleaming', 'intelligent']
party_set,Busy,['occupied', 'meddlesome', 'engrossed']
party_set,Calm,['peaceful', 'tranquil', 'placid']
party_set,Casual,['easygoing', 'blase', 'nonchalant']
party_set,Charismatic,['alluring', 'magnetic', 'charming']
party_set,Charming,['captivating', 'enchanting', 'fascinating']
party_set,Cheesy,['trashy', 'tawdry', 'far-fetched']
party_set,Chewy,['gummy', 'rubbery', 'stringy']
party_set,Chunky,['lumpy', 'chubby', 'bumpy']
party_set,Classic,['timeless', 'definitive', 'vintage']
party_set,Clean,['washed', 'pure', 'tidy']
party_set,Clueless,['unaware', 'oblivious', 'ignorant']
party_set,Cold,['chilly', 'icy', 'aloof']
party_set,Colorful,['vivid', 'brilliant', 'kaleidoscopic']
party_set,Comfortable,['cozy', 'snug', 'restful']
party_set,Comical,['funny', 'hilarious', 'amusing']
party_set,Complicated,['difficult', 'complex', 'involved']
party_set,Confused,['muddled', 'bewildered', 'perplexed']
party_set,Cool,['chilly', 'hip', 'cold-blooded']
party_set,Corrupt,['dishonest', 'underhanded', 'shady']
party_set,Cosmic,['limitless', 'planetary', 'far out']
party_set,Cosmopolitan,['sophisticated', 'urbane', 'well-informed']
party_set,Courageous,['brave', 'gallant', 'dauntless']
party_set,Cowardly,['fearful', 'afraid', 'spineless']
party_set,Cranky,['crabby', 'cantankerous', 'grouchy']
party_set,Crazed,['insane', 'wild', 'deranged']
party_set,Crazy,['insane', 'bizarre', 'wacky']
party_set,Creative,['imaginative', 'artistic', 'original']
party_set,Creepy,['frightening', 'slithering', 'scary']
party_set,Cruel,['mean', 'harsh', 'merciless']
party_set,Cuddly,['loving', 'tender', 'huggable']
party_set,Cute,['pretty', 'perky', 'delightful']
party_set,Dainty,['delicate', 'fragile', 'thin']
party_set,Dangerous,['risky', 'chancy', 'hazardous']
party_set,Dead,['deceased', 'expired', 'unresponsive']
party_set,Deadly,['fatal', 'lethal', 'murderous']
party_set,Delicate,['dainty', 'tender', 'elegant']
party_set,Delicious,['tasty', 'pleasing', 'appetizing']
party_set,Delightful,['pleasing', 'enjoyable', 'charming']
party_set,Demanding,['difficult', 'exacting', 'bothersome']
party_set,Depressing,['dismal', 'gloomy', 'sad']
party_set,Desperate,['frantic', 'headlong', 'reckless']
party_set,Dignified,['stately', 'honorable', 'distinguished']
party_set,Dirty,['unclean', 'soiled', 'impure']
party_set,Distinguished,['dignified', 'extraordinary', 'acclaimed']
party_set,Disturbing,['unsettling', 'troubling', 'worrisome']
party_set,Dramatic,['exciting', 'sensational', 'theatrical']
party_set,Dreamy,['fanciful', 'whimsical', 'heavenly']
party_set,Dull,['boring', 'stupid', 'blunt']
party_set,Dysfunctional,['impaired', 'damaged', 'maladjusted']
party_set,Earthy,['unrefined', 'natural', 'crude']
party_set,Easy,['effortless', 'gentle', 'promiscuous']
party_set,Eccentric,['peculiar', 'odd', 'bizarre']
party_set,Elitist,['snobbish', 'arrogant', 'smug']
party_set,Emotional,['passionate', 'moving', 'volatile']
party_set,Eternal,['timeless', 'immortal', 'perpetual']
party_set,European,['of Europe', 'from Europe', 'about Europe']
party_set,Exciting,['thrilling', 'breathtaking', 'arousing']
party_set,Exhausting,['weakening', 'tiring', 'draining']
party_set,Expensive,['costly', 'valuable', 'exorbitant']
party_set,Explosive,['bursting', 'blasting', 'dangerous']
party_set,Exquisite,['excellent', 'refined', 'flawless']
party_set,Extreme,['exceptional', 'superlative', 'radical']
party_set,Fabulous,['marvelous', 'wonderful', 'incredible']
party_set,Fake,['unreal', 'counterfeit', 'deceptive']
party_set,Fancy,['showy', 'ornate', 'decorated']
party_set,Fantastic,['awesome', 'outrageous', 'imaginary']
party_set,Feminine,['womanly', 'ladylike', 'unmanly']
party_set,Filthy,['dirty', 'foul', 'unclean']
party_set,Flirtatious,['brazen', 'saucy', 'forward']
party_set,Foreign,['alien', 'unfamiliar', 'exotic']
party_set,Fragrant,['aromatic', 'odorous', 'perfumed']
party_set,Frazzled,['exhausted', 'frayed', 'worn']
party_set,Fresh,['new', 'original', 'good']
party_set,Friendly,['affectionate', 'comforting', 'welcoming']
party_set,Frightening,['scary', 'horrifying', 'awesome']
party_set,Frivolous,['trivial', 'silly', 'shallow']
party_set,Funky,['groovy', 'psychedelic', 'hip']
party_set,Funny,['amusing', 'comic', 'odd']
party_set,Furious,['angry', 'raging', 'wild']
party_set,Fuzzy,['downy', 'unclear', 'furry']
party_set,Glamorous,['beautiful', 'dazzling', 'stylish']
party_set,Glitzy,['flashy', 'showy', 'gaudy']
party_set,Global,['world-wide', 'spherical', 'universal']
party_set,Glorious,['magnificent', 'delightful', 'splendid']
party_set,Goody-Goody,['sweet', 'well-behaved', 'virtuous']
party_set,Graceful,['elegant', 'supple', 'limber']
party_set,Handsome,['attractive', 'elegant', 'fine']
party_set,Hardworking,['industrious', 'diligent', 'busy']
party_set,Harmful,['hurtful', 'unhealthy', 'damaging']
party_set,Haunting,['unforgettable', 'bewitching', 'unearthly']
party_set,Healthy,['hearty', 'robust', 'wholesome']
party_set,Heartless,['insensitive', 'cruel', 'uncaring']
party_set,Hilarious,['funny', 'witty', 'amusing']
party_set,Honorable,['honest', 'just', 'virtuous']
party_set,Hopeless,['pessimistic', 'desperate', 'downhearted']
party_set,Horrifying,['offensive', 'abominable', 'disgusting']
party_set,Hostile,['antagonistic', 'aggressive', 'warlike']
party_set,Hot,['blazing', 'heated', 'spicy']
party_set,Idiotic,['foolish', 'dumb', 'moronic']
party_set,Important,['significant', 'substantial', 'momentous']
party_set,Industrious,['diligent', 'busy', 'hard-working']
party_set,Influential,['powerful', 'prominent', 'important']
party_set,Innocent,['guiltless', 'pure', 'naive']
party_set,Insane,['psychotic', 'deranged', 'mad']
party_set,Inspirational,['exhilarating', 'inspiring', 'stimulating']
party_set,Insulting,['offending', 'discourteous', 'rude']
party_set,Intelligent,['bright', 'smart', 'brainy']
party_set,Intense,['extreme', 'passionate', 'strained']
party_set,Irresistible,['overpowering', 'overwhelming', 'compelling']
party_set,Irritating,['annoying', 'troublesome', 'provoking']
party_set,Juicy,['drippy', 'luscious', 'tantalizing']
party_set,Lazy,['lifeless', 'apathetic', 'weary']
party_set,Legendary,['famous', 'distinctive', 'prominent']
party_set,Loud,['noisy', 'boisterous', 'deafening']
party_set,Lovable,['adorable', 'endearing', 'cuddly']
party_set,Lucky,['fortunate', 'serendipitous', 'favored']
party_set,Luscious,['delicious', 'savory', 'juicy']
party_set,Luxurious,['opulent', 'lavish', 'sumptuous']
party_set,Magical,['enchanting', 'miraculous', 'marvelous']
party_set,Manly,['masculine', 'virile', 'strong']
party_set,Masculine,['male', 'manly', 'virile']
party_set,Meek,['shy', 'mild', 'timid']
party_set,Melodramatic,['theatrical', 'sensational', 'showy']
party_set,Mischievous,['naughty', 'prankish', 'sly']
party_set,Miserable,['wretched', 'pitiful', 'forlorn']
party_set,Misunderstood,['not grasped', 'not learned', 'not absorbed']
party_set,Mysterious,['secretive', 'puzzling', 'strange']
party_set,Mystical,['spiritual', 'secretive', 'esoteric']
party_set,Naive,['unsophisticated', 'childlike', 'simple']
party_set,Nasty,['mean', 'inclement', 'offensive']
party_set,Natural,['pure', 'simple', 'unadorned']
party_set,Neat,['tidy', 'orderly', 'cool']
party_set,Neglected,['ignored', 'disregarded', 'rejected']
party_set,Nerdy,['unhip', 'uncool', 'dorky']
party_set,Normal,['usual', 'common', 'ordinary']
party_set,Obnoxious,['offensive', 'repulsive', 'annoying']
party_set,Odd,['different', 'eccentric', 'bizarre']
party_set,Offensive,['insulting', 'vulgar', 'attacking']
party_set,Ordinary,['usual', 'common', 'plain']
party_set,Organic,['natural', 'clean', 'biological']
party_set,Outrageous,['shocking', 'scandalous', 'disgraceful']
party_set,Overwhelming,['exhaustive', 'breathtaking', 'monumental']
party_set,Painful,['hurtful', 'agonizing', 'unbearable']
party_set,Pathetic,['pitiful', 'distressing', 'heart-rending']
party_set,Patriotic,['nationalistic', 'loyal', 'public-spirited']
party_set,Peaceful,['serene', 'restful', 'calm']
party_set,Perfect,['faultless', 'consummate', 'exact']
party_set,Philosophical,['thoughtful', 'contemplative', 'wise']
party_set,Phony,['false', 'artificial', 'imitation']
party_set,Playful,['fun', 'frisky', 'entertaining']
party_set,Popular,['well-liked', 'accepted', 'preferred']
party_set,Powerful,['strong', 'forceful', 'robust']
party_set,Primitive,['prehistoric', 'primal', 'uncivilized']
party_set,Principled,['conscientious', 'ethical', 'scrupulous']
party_set,Profound,['deep', 'wise', 'thoughtful']
party_set,Puffy,['swollen', 'billowy', 'bloated']
party_set,Pure,['innocent', 'unadulterated', 'chaste']
party_set,Quiet,['peaceful', 'silent', 'calm']
party_set,Radiant,['shining', 'glowing', 'sparkling']
party_set,Radical,['unconventional', 'revolutionary', 'extreme']
party_set,Rare,['scarce', 'unusual', 'half-cooked']
party_set,Realistic,['authentic', 'lifelike', 'reasonable']
party_set,Refined,['well-bred', 'purified', 'cultivated']
party_set,Refreshing,['brisk', 'invigorating', 'rejuvenating']
party_set,Relaxing,['restful', 'calming', 'peaceful']
party_set,Repulsive,['disgusting', 'offensive', 'foul']
party_set,Responsible,['accountable', 'obligated', 'mature']
party_set,Revolutionary,['innovative', 'rebellious', 'radical']
party_set,Rich,['wealthy', 'affluent', 'moneyed']
party_set,Ridiculous,['preposterous', 'absurd', 'ludicrous']
party_set,Risky,['hazardous', 'daring', 'speculative']
party_set,Rough,['scratchy', 'uneven', 'jagged']
party_set,Saintly,['virtuous', 'angelic', 'divine']
party_set,Sappy,['gooey', 'mushy', 'romantic']
party_set,Scary,['frightening', 'absurd', 'ugly']
party_set,Scenic,['picturesque', 'dramatic', 'panoramic']
party_set,Selfish,['stingy', 'greedy', 'miserly']
party_set,Senseless,['meaningless', 'absurd', 'foolish']
party_set,Sensitive,['susceptible', 'sympathetic', 'tender']
party_set,Sensual,['tactile', 'pleasing', 'sexual']
party_set,Sexy,['arousing', 'appealing', 'seductive']
party_set,Shallow,['superficial', 'trivial', 'not deep']
party_set,Sharp,['pointed', 'keen', 'acute']
party_set,Shiny,['reflective', 'gleaming', 'polished']
party_set,Shocking,['frightening', 'electrifying', 'startling']
party_set,Shy,['bashful', 'timid', 'cautious']
party_set,Silly,['goofy', 'absurd', 'nonsensical']
party_set,Smart,['intelligent', 'stylish', 'witty']
party_set,Smelly,['stinky', 'odorous', 'rank']
party_set,Smooth,['even', 'level', 'flat']
party_set,Snappy,['stylish', 'trendy', 'fast']
party_set,Soft,['malleable', 'pliable', 'mushy']
party_set,Speedy,['quick', 'rapid', 'fast']
party_set,Spicy,['flavorable', 'tangy', 'hot']
party_set,Spiritual,['religious', 'inspired', 'supernatural']
party_set,Spooky,['scary', 'weird', 'ghostly']
party_set,Spunky,['perky', 'lively', 'spirited']
party_set,Squeaky Clean,['pure', 'immaculate', 'unapproachable']
party_set,Stereotyped,['pigeonholed', 'caricatured', 'characterized']
party_set,Stunning,['astonishing', 'staggering', 'astounding']
party_set,Sultry,['sweltering', 'humid', 'sensual']
party_set,Sweet,['sugary', 'caring', 'good']
party_set,Swift,['quick', 'speedy', 'expeditious']
party_set,Talented,['gifted', 'clever', 'skillful']
party_set,Tame,['subdued', 'gentle', 'trained']
party_set,Technological,['scientific', 'futuristic', 'mechanical']
party_set,Temperamental,['moody', 'irritable', 'short-tempered']
party_set,Timeless,['classic', 'ageless', 'well-established']
party_set,Touchy-Feely,['affectionate', 'tactile', 'huggy']
party_set,Tough,['strong', 'firm', 'difficult']
party_set,Trustworthy,['honest', 'reliable', 'unfailing']
party_set,Twisted,['distorted', 'warped', 'perverted']
party_set,Unbelievable,['incredible', 'far-fetched', 'impossible']
party_set,Unforgettable,['notable', 'impressive', 'remarkable']
party_set,Unhealthy,['risky', 'sickly', 'dangerous']
party_set,Unnatural,['abnormal', 'artificial', 'bizarre']
party_set,Unreal,['imaginary', 'illusionary', 'unbelievable']
party_set,Unscrupulous,['unethical', 'corrupt', 'unprincipled']
party_set,Unusual,['rare', 'odd', 'uncommon']
party_set,Useless,['worthless', 'ineffective', 'unneeded']
party_set,Violent,['furious', 'vicious', 'destructive']
party_set,Virtuous,['worthy', 'righteous', 'chaste']
party_set,Visionary,['idealistic', 'prophetic', 'far-seeing']
party_set,Weird,['abnormal', 'peculiar', 'odd']
party_set,Wicked,['evil', 'corrupt', 'depraved']
party_set,Wild,['untamed', 'savage', 'ferocious']
party_set,Witty,['clever', 'humorous', 'cunning']
party_set,Woebegone,['dismal', 'sorrowful', 'bummed out']
party_set,Worldly,['experienced', 'sophisticated', 'materialistic']
party_set,Zany,['crazy', 'funny', 'wacky']
party_expansion_1,Amazing,['astonishing', 'surprising', 'wonderful']
party_expansion_1,Armed & Dangerous,['hazardous', 'threatening', 'fortified']
party_expansion_1,Attractive,['alluring', 'engaging', 'good-looking']
party_expansion_1,Bashful,['shy', 'timid', 'modest']
party_expansion_1,Big & Tall,['large', 'bulky', 'gigantic']
party_expansion_1,Black & Blue,['bruised', 'battered', 'rough']
party_expansion_1,Black & White,['indisputable', 'distinct', 'written']
party_expansion_1,Brains & Brawn,['solid', 'strong', 'capable']
party_expansion_1,Bright & Shining,['radiant', 'sparkling', 'gleaming']
party_expansion_1,Brutal,['cruel', 'crude', 'harsh']
party_expansion_1,Clever,['intelligent', 'ingenious', 'witty']
party_expansion_1,Clumsy,['awkward', 'bumbling', 'uncoordinated']
party_expansion_1,Conceited,['vain', 'smug', 'self-centered']
party_expansion_1,Controversial,['contentious', 'disputable', 'debatable']
party_expansion_1,Cool & Collected,['controlled', 'composed', 'restrained']
party_expansion_1,Cozy,['comfortable', 'snug', 'warm']
party_expansion_1,Creepy & Crawly,['frightening', 'ghastly', 'icky']
party_expansion_1,Crisp,['brittle', 'brisk', 'fresh']
party_expansion_1,Crisp & Delicious,['tasty', 'crunchy', 'savory']
party_expansion_1,Cruel & Unusual,['barbaric', 'merciless', 'unwarranted']
party_expansion_1,Cut & Dried,['settled', 'obvious', 'indisputable']
party_expansion_1,Cute & Cuddly,['adorable', 'precious', 'huggable']
party_expansion_1,Dark,['unlit', 'morbid', 'sinister']
party_expansion_1,Dashing,['gallant', 'bold', 'elegant']
party_expansion_1,Dazed & Confused,['stunned', 'bewildered', 'disoriented']
party_expansion_1,Dead & Gone,['deceased', 'defunct', 'passe']
party_expansion_1,Devious,['sneaky', 'shifty', 'tricky']
party_expansion_1,Down & Dirty,['nasty', 'vicious', 'unscrupulous']
party_expansion_1,Down & Out,['destitute', 'impoverished', 'penniless']
party_expansion_1,Drunk & Disorderly,['intoxicated', 'unruly', 'rowdy']
party_expansion_1,Dumb & Dumber,['stupid', 'dull', 'rediculous']
party_expansion_1,Edgy,['irritable', 'nervous', 'tense']
party_expansion_1,Enchanting,['captivating', 'charming', 'spell-binding']
party_expansion_1,Endangered,['at risk', 'threatened', 'unprotected']
party_expansion_1,Energetic,['active', 'vigorous', 'forceful']
party_expansion_1,Enjoyable,['pleasurable', 'entertaining', 'fun']
party_expansion_1,Enormous,['large', 'huge', 'gigantic']
party_expansion_1,Entertaining,['amusing', 'festive', 'enjoyable']
party_expansion_1,Evil,['wicked', 'corrupt', 'depraved']
party_expansion_1,Famous,['well-known', 'celebrated', 'distinguished']
party_expansion_1,Fashionable,['stylish', 'dashing', 'current']
party_expansion_1,Fast,['swift', 'quick', 'rapid']
party_expansion_1,Fast & Furious,['wild', 'reckless', 'breakneck']
party_expansion_1,Fast & Loose,['deceitful', 'fraudulent', 'reckless']
party_expansion_1,Fat & Happy,['content', 'satisfied', 'assured']
party_expansion_1,Flaky,['foolish', 'eccentric', 'crispy']
party_expansion_1,Flamboyant,['ornate', 'pompous', 'extravagant']
party_expansion_1,Flavorful,['tasty', 'savory', 'pungent']
party_expansion_1,Flawed,['imperfect', 'defective', 'unsound']
party_expansion_1,Foot Loose & Fancy Free,['lighthearted', 'carefree', 'spontaneous']
party_expansion_1,Fragile,['delicate', 'frail', 'breakable']
party_expansion_1,Fun,['enjoyable', 'playful', 'amusing']
party_expansion_1,Gloomy,['dreary', 'depressing', 'sullen']
party_expansion_1,Goofy,['silly', 'foolish', 'giddy']
party_expansion_1,Gorgeous,['beautiful', 'stunning', 'magnificent']
party_expansion_1,Grueling,['demanding', 'exhausting', 'strenuous']
party_expansion_1,Gruesome,['ghastly', 'hideous', 'grisly']
party_expansion_1,Grungy,['dirty', 'shabby', 'seedy']
party_expansion_1,Hale & Hearty,['healthy', 'vigorous', 'robust']
party_expansion_1,Handy,['convenient', 'available', 'capable']
party_expansion_1,Harsh,['severe', 'glaring', 'brutal']
party_expansion_1,Hazardous,['risky', 'dangerous', 'perilous']
party_expansion_1,High & Dry,['abandoned', 'alone', 'helpless']
party_expansion_1,High & Low,['everywhere', 'universally', 'all over']
party_expansion_1,High & Mighty,['arrogant', 'conceited', 'vain']
party_expansion_1,Hit & Miss,['sporadic', 'unreliable', 'erratic']
party_expansion_1,Hot & Bothered,['annoyed', 'irritated', 'provoked']
party_expansion_1,Hot & Cold,['ambivalent', 'indecisive', 'varying']
party_expansion_1,Hot & Heavy,['passionate', 'momentous', 'serious']
party_expansion_1,Hot & Muggy,['sultry', 'humid', 'oppressive']
party_expansion_1,Hot & Spicy,['zesty', 'stimulating', 'pungent']
party_expansion_1,Hot & Sweaty,['sweltering', 'intense', 'perspiring']
party_expansion_1,Huge,['gigantic', 'immense', 'important']
party_expansion_1,Humorous,['funny', 'amusing', 'comical']
party_expansion_1,Icky,['sickening', 'disgusting', 'repulsive']
party_expansion_1,Ideal,['perfect', 'flawless', 'model']
party_expansion_1,Jolly,['cheerful', 'joyous', 'merry']
party_expansion_1,Lean & Mean,['vigorous', 'fit', 'efficient']
party_expansion_1,Lewd & Lascivious,['lustful', 'obscene', 'indecent']
party_expansion_1,Light & Fluffy,['billowy', 'airy', 'soft']
party_expansion_1,Long & Lean,['slender', 'lanky', 'wiry']
party_expansion_1,Loud & Clear,['definite', 'explicit', 'unequivocal']
party_expansion_1,Mean,['malicious', 'ill-tempered', 'petty']
party_expansion_1,Meek & Mild,['timid', 'docile', 'gentle']
party_expansion_1,Mesmerizing,['fascinating', 'hypnotizing', 'charming']
party_expansion_1,Messy,['sloppy', 'disorderly', 'unclean']
party_expansion_1,Modern,['contemporary', 'fashionable', 'trendy']
party_expansion_1,Naughty & Nice,['impish', 'mischievous', 'playful']
party_expansion_1,Neat & Clean,['spotless', 'tidy', 'shipshape']
party_expansion_1,New & Improved,['upgraded', 'enhanced', 'revised']
party_expansion_1,Nutty,['kooky', 'foolish', 'nutlike']
party_expansion_1,Obscene,['offensive', 'indecent', 'lewd']
party_expansion_1,Old,['aged', 'elderly', 'antiquated']
party_expansion_1,Old & Cranky,['crabby', 'cantankerous', 'aged']
party_expansion_1,Old & Wise,['experienced', 'judicious', 'shrewd']
party_expansion_1,On The Up & Up,['trustworthy', 'irreproachable', 'honest']
party_expansion_1,Perverse,['stubborn', 'obstinate', 'improper']
party_expansion_1,Plain & Simple,['unadorned', 'uncomplicated', 'clear']
party_expansion_1,Plug & Play,['effortless', 'automatic', 'self-operating']
party_expansion_1,Plump & Tender,['ripe', 'chubby', 'fleshy']
party_expansion_1,Pretty,['lovely', 'attractive', 'good-looking']
party_expansion_1,Prim & Proper,['reserved', 'modest', 'prudish']
party_expansion_1,Quick & Dirty,['cheap', 'shoddy', 'inferior']
party_expansion_1,Raw,['crude', 'uncooked', 'harsh']
party_expansion_1,Respectable,['worthy', 'honorable', 'decent']
party_expansion_1,Rough & Ready,['crude', 'makeshift', 'prepared']
party_expansion_1,Secretive,['concealed', 'covert', 'veiled']
party_expansion_1,Sensational,['thrilling', 'startling', 'melodramatic']
party_expansion_1,Short & Stout,['plump', 'portly', 'tubby']
